tx_hash,from_address,to_address,amount,timestamp,block_number,gas_fee
58418f24-f95f-4873-9989-92265c2e81d3,0x005cbc5979754d74b9d984e5d486dbeb,0x36bf0c205ecb4106905e52e19ef0c4f5,91.890371,2025-11-29 13:49:09.864262,1004531,0.190873
6a182e58-0e13-4887-9740-15df7d27ac28,0xa4722983e5114ef89074300363b693aa,0x962c61fcdc7a49f5bbebb1933430929c,78.879196,2025-11-29 13:49:09.864262,1001215,0.144845
33ab5844-7d44-4df4-91c5-d9f1fff389bc,0x5653b9637f554c0fa4419b1a26de696f,0xb8d061add5634d598eaead56b6aa04e3,183.8795,2025-11-29 13:49:09.864262,1003916,0.191541
a6415e1a-b7d5-47aa-b8ca-f67c5e27397c,0xdda9695eafa44d3e8035a53a40be7551,0xa6005bbb2401466e8d01b469cfe10c22,144.527539,2025-11-29 13:49:09.864262,1003367,0.163748
051e1bd1-1a0d-4a91-8953-e0bdf62e29b8,0xc64ff0cd275d496abefbe518d2db11cf,0xca91fbd38572497cbae3692d759843d3,277.776849,2025-11-29 13:49:09.864262,1003790,0.3339
9a9c22b9-9102-4558-926b-d1ddf63d80b1,0x6068f719f5a349fcb9ff519791635845,0x1cd9ca0a3ae34d5ea1436d4860708d90,252.528284,2025-11-29 13:49:09.864262,1004241,0.696553
b2d18585-ea4f-4006-9435-a649c57d2dd7,0xd7f7ae52ba7a4f82b2403631a39c9d74,0xef25faa35687426dad7f5e6db0779e09,288.35876,2025-11-29 13:49:09.864262,1004314,0.327762
9e452020-7eb3-42e4-9a99-6a88fbc9b622,0x02c5ea886dcc44aeb38d981f819804f8,0x872fed5c8cd044feb4d56ca972b3eefb,229.693154,2025-11-29 13:49:09.864262,1003229,0.603721
d15574e0-6003-44a4-b799-d760bbe06c91,0x31cc55cfa6cd4327be1aa2e3728dfdc8,0xce0d997d35154cb18aac142f189a49dd,26.551994,2025-11-29 13:49:09.864262,1003217,0.072115
b62a8ebe-80de-42ab-92ab-8a9e16fa87bd,0x8f5a0ecd2767493aa76ea9cc44fd5262,0x424f926200bd4467ba46ad984e9c7b48,283.549784,2025-11-29 13:49:09.864262,1003806,0.664701
2c6ed239-adc2-4529-bcbc-1342950feacf,0x1cdfa80e80324a2180df22e7f23138e4,0xfd0c4c10d52548f7b0a7fe75b79aaee9,273.38849,2025-11-29 13:49:09.864262,1003895,0.730956
81e66713-5bb7-4941-bf93-0e9ee2f33e75,0x5787fc4747b546ca9c4e099d610cc7dd,0xaef3dc9e1e4d48a695ef743a9f35de54,82.557832,2025-11-29 13:49:09.864262,1002058,0.240148
d8cc26dc-2065-4f50-b40a-8700b9d7ca73,0xe27df15482154ba58f2c0c34274b61dd,0xf1895769f3ad44a295bec72bb76de59f,181.689161,2025-11-29 13:49:09.864262,1001005,0.414912
24f98bcc-121c-4bbd-9a88-a2424a9686e6,0x0487629feccb489a9f2ef926403d8a3b,0xb4ac47b5712d4b428145d8be14e0ce83,147.131359,2025-11-29 13:49:09.864262,1003208,0.227125
c0dc7da4-abce-46f9-8123-6a110047bb93,0xad4e0b5472354b6f9ec3826627059819,0x00bd68991d2e46c38ca4b071908d5649,149.082708,2025-11-29 13:49:09.864262,1003615,0.289502
9cfe487b-e24b-47fd-92ad-968d4b04cbef,0x60c204ee1bae45028ef73ca876a9a99a,0x1cdfa80e80324a2180df22e7f23138e4,250.124497,2025-11-29 13:49:09.864262,1004337,0.598801
04e31bf2-42d1-4330-941c-41f480011a47,0x6d528e12cc1e4d8aba7252d6a2424ee8,0xde93da255f2344d496174707c8755446,115.725209,2025-11-29 13:49:09.864262,1001891,0.309358
55cfb824-3889-4e58-ae46-e7c1b897f1d2,0x91a4e390d82b4c7f91f69865fc226cfe,0x989881a1915a4449918c041d84a7d609,12.147726,2025-11-29 13:49:09.864262,1002415,0.030361
5d8d10a1-9524-4208-8aba-046df65af17c,0x7096a828443649a2bea3660b8a1ce16f,0x821eca5b2e6d46868bd0b05f247b6509,78.648942,2025-11-29 13:49:09.864262,1001903,0.233935
1734ef94-56ad-4027-8282-0ee419cdc035,0x504a61fe6ca04496aee3d2a3580071db,0x9e1e252736704f59b3e6d1150ff9fdf2,30.034028,2025-11-29 13:49:09.864262,1004222,0.088841
7c54101a-7042-4522-b07e-ded98a9a0e25,0xa1563b7733d74a0aa2c1366508a0f2a1,0xce2cbd6304364cb69645a9573ad4d08c,278.788022,2025-11-29 13:49:09.864262,1003261,0.741056
f7747242-98a4-4c92-9ad1-f55c445b7439,0x97f3c9ec97ec49738432e049a0b3da72,0x620f4e5e49c24bcea3b67dff81a813d2,235.251327,2025-11-29 13:49:09.864262,1000772,0.300862
4a4f89c7-c6fa-4c01-b3c9-623a2a3fed69,0x6068f719f5a349fcb9ff519791635845,0x0842f32ad53b4b028f4a9ce2db9ec7ed,258.082517,2025-11-29 13:49:09.864262,1002810,0.585019
82804b89-f52b-480c-ab3f-d282ac9d0f0e,0xbdedb0ef81c34a9cb42aedbf0160b4c6,0x02c5ea886dcc44aeb38d981f819804f8,174.74582,2025-11-29 13:49:09.864262,1003147,0.273721
62f4f1b7-d6a6-4ab9-92d3-120cc85dbe72,0xdfd95a97426d44718240ccf3915c2d33,0x18371df73e6243b4ab5009e4c27118d5,20.874358,2025-11-29 13:49:09.864262,1003689,0.027774
5a124dd0-5124-4727-bc1e-0155ea548c12,0xa6005bbb2401466e8d01b469cfe10c22,0xf2d47ad82b4b400cbdda5fac165453d9,75.925389,2025-11-29 13:49:09.864262,1002230,0.121301
26e96eaf-374a-41b3-83f9-d7311a012ac9,0x5799d65c05af4bfa93c610640c4f6818,0x8548d538f23048a0b5d22d56d2fcb1db,43.682343,2025-11-29 13:49:09.864262,1004195,0.109257
7d20b481-60f1-4c81-b336-eba5c5295286,0xb5ed73256d7e46ca8a1c9a918cbc2745,0x8548d538f23048a0b5d22d56d2fcb1db,299.369395,2025-11-29 13:49:09.864262,1003740,0.569234
dfe3df05-bb97-4a8d-a69a-726ec2e8e132,0x79757a5f0a604172abc64eeb84fd826d,0x27c92f35e98c4cdc9d1ac02d230829d0,257.190563,2025-11-29 13:49:09.864262,1000861,0.699681
0e2810c5-5cc1-499c-bdf9-5510a65aa818,0x071e84feb31d4b048256bb3a6876533b,0xadd1587a75b64b09822a78dae2424695,251.641194,2025-11-29 13:49:09.864262,1003410,0.462481
50154e28-0429-4546-9c96-0a7997145c16,0xee07fee9a7a7465ba502cb8c56e2fa68,0x99a6a80a9d5d428aa940a25a356dc7b4,166.97978,2025-11-29 13:49:09.864262,1001045,0.350958
aaf33648-e279-4fe1-a2fb-ca4d8f6ce572,0xd85dde31f0d64590a642e2477f29caff,0x68b6e944916f4547a74cbdf3d3c7a7c0,120.532476,2025-11-29 13:49:09.864262,1000761,0.347386
cd79d1b0-042a-4a13-9fc4-167d6316309d,0x06be3004cc68424fbd395f8ece803c6d,0xbf491ba4d493456b8acb7df3c7ef0a70,61.686481,2025-11-29 13:49:09.864262,1003579,0.06973
2d7a8224-e89e-4a20-9fd9-07a4a7fba767,0xa2d06ee6f32b4f7f955588ab737401b9,0xc4a82c8a59914176a0fd8d0c434a5fb6,65.530748,2025-11-29 13:49:09.864262,1002111,0.083017
7ea4d2e4-621d-4175-b44b-660c8c59a0ce,0xb62faf3d7c7b495586de26a4f67bfa52,0xa5ded3ba6ae74f9687116f9dae2c7263,240.425631,2025-11-29 13:49:09.864262,1003832,0.560175
87f08b68-b9ce-4c82-a8f4-f63679ada4b1,0x4a7d0011634844cf90284ae9cd15bcb4,0x66b0802ae66a480d82b3adef3c8849d6,257.476776,2025-11-29 13:49:09.864262,1003749,0.395761
20e34b7f-10e4-4252-930e-ab0c60360591,0x053032b9021e4a818021c39c83232599,0x69d1afec94d84d9fa6d7948a83bdbbd6,245.881095,2025-11-29 13:49:09.864262,1001332,0.718318
f8a5f799-949d-4c6f-81ed-d5c46a89bcd6,0xd4a3c74ee64a4017a4717e55c9661b9a,0x0ccd5ee853b24b67b3cf1aaecc68d987,96.910605,2025-11-29 13:49:09.864262,1001886,0.185814
114a101e-3d92-4933-80f8-cd1a7f8dddba,0x9f251cf5de9d443b80b7d4136c5d8b9c,0xa5b8f38cf39745589e270bc84a4528f1,193.533857,2025-11-29 13:49:09.864262,1005150,0.447054
1397d8b6-0b47-4c88-a70f-4f4befe231e0,0x014dccaa1a274d2d9fb171746c189cb3,0xe1c86cbf85694c2aae0bd68fee6740bd,282.953423,2025-11-29 13:49:09.864262,1002969,0.49503
3c4b7d1e-4f68-450f-8549-938841f72e0d,0x5cdddb3f01434659aa688a79474d16a6,0xfe1e529e32be429eb2635dd045fd9d59,119.726813,2025-11-29 13:49:09.864262,1003871,0.280182
c4c77348-c5ed-4ec8-a438-4c0ca10aa1fd,0xcbd04d5cf353453787ebe38c1aec5ccc,0x89cc9793c02646159968271290da9883,287.103123,2025-11-29 13:49:09.864262,1004486,0.334235
2a05fa41-41a9-4d6d-9b13-819eedf11851,0xe72b22212a564550ac37b1d7e7fefe20,0x18cf743e3a6c4cd981fe6ca75d11b3ef,171.600464,2025-11-29 13:49:09.864262,1001991,0.501653
1395a629-4e7d-4d40-ae6c-1b05dea9c897,0xbb3c12a44fcc4893a9c1b8d8e9ab23f6,0x2c2651413eda4db99ad00b8c2d5613f3,97.236939,2025-11-29 13:49:09.864262,1001992,0.251516
f08c0a9e-c224-47a3-a76a-13d1025b8ab6,0x5cdd86b333524a7394aacc56f7e07c18,0xa0791487111a4d8e816ab69c47e383c7,217.041463,2025-11-29 13:49:09.864262,1005160,0.227049
640d9a09-d1a4-46b7-810a-9add339a1279,0xd2d150c178b6457d8b31997b1f48ef0e,0x1a095b9ddcff44d19987ac933c31cc56,83.34064,2025-11-29 13:49:09.864262,1000936,0.244606
c99611ea-130b-4571-9aa0-67c60ef9816e,0x132253cc5354426cade6f9d5028e51a5,0xebb662fa278d4672a9602b76f8079c61,31.21018,2025-11-29 13:49:09.864262,1001358,0.08252
1c3de557-7d0b-4a43-a0d7-3ab167c374fa,0x2275b05c72834f27ae85ded14af3cb59,0x6a521661984e4086a9b2b9dea19b3a91,27.467903,2025-11-29 13:49:09.864262,1004543,0.071141
0efcc12d-a2a3-4beb-910d-6b255e7c5622,0x4e670ec9f67f402d92bef74e1f6bf223,0x26cc766353ca4b618183c6a3fcc012f0,287.727404,2025-11-29 13:49:09.864262,1004172,0.670177
20b89b3f-3adb-496f-9094-5fef302cbfd8,0xc2f5cdeb3663489e80be3afcbb5f3572,0xe34e9442f8444a24ba0fa1afd32776a9,154.419261,2025-11-29 13:49:09.864262,1003350,0.224917
1ce9ee57-deb9-491d-a007-12eb4fd4b2d8,0x0bad7e293a874098b8cff7025aabc973,0x07dd127b9eae4734833ab9b1d64fd698,1043.883776,2025-11-29 13:50:09.864262,1000076,1.359019
1014474d-91ad-479c-9efa-6b557fc7c17c,0x0bad7e293a874098b8cff7025aabc973,0xf1895769f3ad44a295bec72bb76de59f,953.838839,2025-11-29 13:56:09.864262,1000070,1.907776
53dc8f24-1509-43e1-985c-4b74b314b207,0xc3916c56f76b43d288bce4436de34629,0xc7e213e05796402caa12326085547bde,277.262359,2025-11-29 13:56:09.864262,1000125,0.419869
a84e0824-ff0f-4d37-895b-97f1cb5b5709,0x0bad7e293a874098b8cff7025aabc973,0x90134f68af814382b0140fc8a9282339,1006.762116,2025-11-29 14:03:09.864262,1000069,2.777844
5846d82a-c41c-4c07-8a6e-7c050fc2e5fb,0xc3916c56f76b43d288bce4436de34629,0x378f20d53fd44398ae65e7bf9b2cba4e,281.106061,2025-11-29 14:04:09.864262,1000120,0.7251
6d54ae95-b19c-40db-8e02-fa83f93dc317,0xc3916c56f76b43d288bce4436de34629,0x0fc7e41867f140cfa6cdce2d0f4eb8fe,262.929779,2025-11-29 14:06:09.864262,1000122,0.701503
2f65e3af-979d-43b5-80c7-4d5b9bbdb235,0x0bad7e293a874098b8cff7025aabc973,0x966a549845844a0f9d430ef1b67d308e,996.619252,2025-11-29 14:09:09.864262,1000072,2.868728
efdd7666-5ce3-4938-a12b-eb82d491113e,0xc3916c56f76b43d288bce4436de34629,0x2d9d0c078a2c4a00bd40314792a42210,273.443925,2025-11-29 14:10:09.864262,1000129,0.419473
64e19ba6-2a25-4cce-8c79-07b6240e2d6e,0x0bad7e293a874098b8cff7025aabc973,0x720cbb8825b348ccad00c1b35943c335,1003.637221,2025-11-29 14:23:09.864262,1000079,2.183405
1a84ef2d-63ee-4195-b4de-3ec762b55e8a,0xc3916c56f76b43d288bce4436de34629,0xab93b0517192470d8839fc5c7100a480,262.59844,2025-11-29 14:24:09.864262,1000119,0.639182
36b290ac-b304-4fc1-b99e-0639df3d69cb,0x0bad7e293a874098b8cff7025aabc973,0x9733906dcbe64954a9b25615e5fa2b8d,975.395692,2025-11-29 14:25:09.864262,1000078,1.545536
8ba34cf4-346a-402e-bae5-3d8d43e12594,0xc3916c56f76b43d288bce4436de34629,0x0ccd5ee853b24b67b3cf1aaecc68d987,283.113737,2025-11-29 14:28:09.864262,1000132,0.398116
6a05033c-78d9-4128-ab46-68c2a4132bc0,0x0bad7e293a874098b8cff7025aabc973,0x73887edb437e4351933598d7258d2663,996.206227,2025-11-29 14:29:09.864262,1000075,2.324944
cf8b3c6e-71a0-42d0-a8c5-acc3cd11992b,0x0bad7e293a874098b8cff7025aabc973,0x0903a69167ec46fbade0c564177cf3ec,949.929254,2025-11-29 14:30:09.864262,1000080,2.138421
d6256119-d5ec-410a-91d8-fbefab7cbe23,0xc3916c56f76b43d288bce4436de34629,0x79999e0fe8d5478780950d68917dc4f9,263.672581,2025-11-29 14:36:09.864262,1000128,0.650969
bab13444-46c5-4320-8b9c-f46bde2dc302,0xc3916c56f76b43d288bce4436de34629,0x24fb988f28254ff8b0a8ddac0bcf9e83,267.121935,2025-11-29 14:37:09.864262,1000133,0.439078
7ddac2df-9d30-4c55-8b2f-5a4c72e1a553,0xc3916c56f76b43d288bce4436de34629,0x44cbde481baa42abbad1d3132641c18b,267.57801,2025-11-29 14:38:09.864262,1000121,0.556589
8cad9ce2-2640-41a0-8c3a-04ee7ede93fc,0xc3916c56f76b43d288bce4436de34629,0x7039ed371b4b416abe59326454ddeded,267.217423,2025-11-29 14:45:09.864262,1000126,0.422326
500005b8-d531-4262-bda0-1e78b4464952,0xacfca61723264bbdb441e7d4cf4807f3,0x7a7336dd189b460385837db6ba3e1f1a,927.146983,2025-11-29 14:49:09.864262,1000373,1.383181
7d821749-487a-43a1-bda1-3eef0636343d,0xc3916c56f76b43d288bce4436de34629,0x43b66ab6fe884035b4df2be41c128d47,283.479726,2025-11-29 14:53:09.864262,1000131,0.420998
63328cdf-7da0-4cde-9074-a0b6e4167f89,0x0bad7e293a874098b8cff7025aabc973,0x3b25dfdaf0ef467eb10d74ba232aa99f,1003.476707,2025-11-29 14:58:09.864262,1000073,2.429695
79d8a19f-b0ee-49a7-b190-e8e301162b1b,0x0bad7e293a874098b8cff7025aabc973,0xe6d3ae9464e7422e929751df97827343,991.957697,2025-11-29 15:09:09.864262,1000077,2.406454
53aa04ac-6bd0-49b3-a55b-3f63e6b8cd02,0xc3916c56f76b43d288bce4436de34629,0x6451eda0d26046ca899bbbc26fb08329,279.206944,2025-11-29 15:12:09.864262,1000130,0.737952
2e6f107a-c30e-4330-973a-914c0879b97c,0xc3916c56f76b43d288bce4436de34629,0x2ebdf76800a4430cb23412bf8dd6155e,262.252289,2025-11-29 15:14:09.864262,1000124,0.278784
8d6b3cc7-595e-4c33-a319-24a9831942f7,0xc3916c56f76b43d288bce4436de34629,0x46f866e3ce1e4d1aa7621f13a975bbd0,272.859506,2025-11-29 15:17:09.864262,1000123,0.755167
f56c7ee8-7f0b-4b2e-a80e-aab96dac655f,0x0bad7e293a874098b8cff7025aabc973,0x1574bf1f0f5f40ee895b09763a78ce6a,996.137871,2025-11-29 15:24:09.864262,1000074,2.207903
f66b0ef8-e5c3-40a7-93f7-1059458299a0,0xc3916c56f76b43d288bce4436de34629,0x0d8152a1ef3646969342cb30152d3fb4,281.551722,2025-11-29 15:31:09.864262,1000127,0.375273
7de27652-f5e0-4871-aa5a-fbc4a4619834,0x0bad7e293a874098b8cff7025aabc973,0xacfca61723264bbdb441e7d4cf4807f3,967.193265,2025-11-29 15:44:09.864262,1000071,1.31355
3f4d983d-8cc4-4f5d-a2bc-25927d8dbeed,0x2ebdf76800a4430cb23412bf8dd6155e,0x82c63b8328f9442f85b46ed6e17145cd,251.055517,2025-11-29 15:49:09.864262,1000527,0.386197
8e0f9b93-c4cd-47c9-a494-c6f14c08964b,0x1574bf1f0f5f40ee895b09763a78ce6a,0xa42aae17a170484cb1dd5f479bb6060d,978.812674,2025-11-29 15:49:09.864262,1000382,1.684239
ee002b72-1a98-465a-bd5a-c8a4bd84b00f,0xf1895769f3ad44a295bec72bb76de59f,0x5653b9637f554c0fa4419b1a26de696f,937.562648,2025-11-29 15:49:09.864262,1000371,1.533273
55c5040c-b7f6-4a76-9362-0eef51b1688b,0x6451eda0d26046ca899bbbc26fb08329,0x51bd0eda93204a8190d1db2304448c70,268.87124,2025-11-29 16:49:09.864262,1000548,0.490371
a6f5c7da-95e9-4d4c-bdd4-f04a30951d97,0x0d8152a1ef3646969342cb30152d3fb4,0x5dee9c8b1d2a45969685889ebcff34a5,268.938893,2025-11-29 16:49:09.864262,1000537,0.734587
720db040-27d1-4e16-98bd-eaf2a02da19d,0x46f866e3ce1e4d1aa7621f13a975bbd0,0x1b3d09b9904c4f569cd7d5b2e423892d,261.25099,2025-11-29 16:49:09.864262,1000525,0.631976
ed03cc90-94c0-4410-bef4-fa5a82ebf38a,0x0ccd5ee853b24b67b3cf1aaecc68d987,0x86cd3d747c0748dc8a14743a7dfcaf38,276.440177,2025-11-29 16:49:09.864262,1000554,0.423322
3b82c468-9033-45b4-96b1-4531ee7fa021,0x73887edb437e4351933598d7258d2663,0x7096a828443649a2bea3660b8a1ce16f,983.834314,2025-11-29 16:49:09.864262,1000386,2.883506
6e131672-0c5b-4469-bda6-73dd76a60354,0x7096a828443649a2bea3660b8a1ce16f,0xd7106ccda0db4b99b02e690e94ac950e,938.786603,2025-11-29 17:49:09.864262,1000387,2.010906
7838e212-662c-4610-8846-9761099815c3,0x79999e0fe8d5478780950d68917dc4f9,0x8af558e747b24c86befa3d588be2ab5b,255.910097,2025-11-29 17:49:09.864262,1000541,0.581294
72fe1a9b-40d7-4500-b741-3f66de4ccc43,0x0fc7e41867f140cfa6cdce2d0f4eb8fe,0x626f303258684eb78a16817daed5d93d,251.416688,2025-11-29 17:49:09.864262,1000521,0.611061
67fae87c-c20b-4c0d-a152-083fbb855514,0xa42aae17a170484cb1dd5f479bb6060d,0xa70ff5176f964145ae2cbad9a929e54d,941.29974,2025-11-29 17:49:09.864262,1000383,1.722679
e923ed38-afd9-4887-9a40-795a9aaf48bf,0xe6d3ae9464e7422e929751df97827343,0x52b45eb7f5e14977b77381b1434bd24e,968.836808,2025-11-29 18:49:09.864262,1000393,1.089993
e7f21669-e5c0-4467-8447-bffca9180a99,0x51bd0eda93204a8190d1db2304448c70,0x754cca230c58417882facc4d3bd65410,259.115006,2025-11-29 18:49:09.864262,1000549,0.767547
7282edaf-b590-4888-9d56-c18a3b412f16,0x43b66ab6fe884035b4df2be41c128d47,0xceca4cdd3f2a478887d21d9ce6acf277,277.799296,2025-11-29 18:49:09.864262,1000551,0.43853
05801440-2cf0-4d46-87ba-1f453697daf4,0x378f20d53fd44398ae65e7bf9b2cba4e,0x47792706dc22458a8e96fd471ce032c0,275.536721,2025-11-29 19:49:09.864262,1000517,0.643398
de04c6f2-b18a-4270-92f6-695eb7ae0339,0xab93b0517192470d8839fc5c7100a480,0x88f359f9e77b447d8c3c38cad6e16349,249.472422,2025-11-29 19:49:09.864262,1000513,0.291202
f1a0e45c-d4e5-4796-ac9f-85f80221ae29,0x86cd3d747c0748dc8a14743a7dfcaf38,0xaea1e0bf034c4c1c87be3d775adb3033,269.201664,2025-11-29 19:49:09.864262,1000555,0.309225
c935a749-65d5-4eae-895f-05081b7bb25f,0x2d9d0c078a2c4a00bd40314792a42210,0xe7ff17aa18934074b27c0c6014f6689c,262.723047,2025-11-29 19:49:09.864262,1000544,0.547535
041ba6ab-0c93-42ea-9b01-4cd2cc2a605b,0x0903a69167ec46fbade0c564177cf3ec,0xbdedb0ef81c34a9cb42aedbf0160b4c6,909.3892,2025-11-29 20:49:09.864262,1000404,1.841461
a13569cf-bf9b-4dae-9481-4f21da5dca8c,0x24fb988f28254ff8b0a8ddac0bcf9e83,0x60df249887d944adb31331cb30ddd3e9,255.792603,2025-11-29 20:49:09.864262,1000556,0.732379
606b4638-19cf-4a8d-a6f7-654ba56bef27,0x07dd127b9eae4734833ab9b1d64fd698,0x4144c43546c34b07a7b2ae59e1db2b7f,995.324019,2025-11-29 20:49:09.864262,1000389,1.390519
c653694b-99db-45bf-8a8c-1fc52af33510,0xceca4cdd3f2a478887d21d9ce6acf277,0x25e1a18591dc4e14a7de020831bec3a3,271.836325,2025-11-29 20:49:09.864262,1000552,0.600772
e73bddd7-447f-4388-a59b-a48fd27c7674,0x626f303258684eb78a16817daed5d93d,0x90e6ca05e5714d80baf557e46a816ff6,239.836963,2025-11-29 21:49:09.864262,1000522,0.423356
6e828054-e407-4664-a097-727d69eb8f08,0x3b25dfdaf0ef467eb10d74ba232aa99f,0xda2fd843c0b4475688b29c19d0c47702,965.602696,2025-11-29 21:49:09.864262,1000378,2.570277
80c14c27-34f8-4362-9b91-61bdb1ab94ad,0xc7e213e05796402caa12326085547bde,0x20de9f1de73f44d3b5d6261676b26446,263.62531,2025-11-29 22:49:09.864262,1000531,0.457389
d3d63895-2c96-4433-8e50-33e3e233edd1,0x7039ed371b4b416abe59326454ddeded,0xe535a9b466f4427dae383482e3a8de3d,255.689519,2025-11-29 22:49:09.864262,1000533,0.269157
933cc6ba-aa6d-4367-b90e-246153e74287,0x1b3d09b9904c4f569cd7d5b2e423892d,0x1c394dec43d04ceaa701f3aee2ab0a4a,256.44229,2025-11-29 22:49:09.864262,1000526,0.745777
90e38213-4e65-4abe-9323-aa002381e548,0x7a7336dd189b460385837db6ba3e1f1a,0x8a890876c3474549b5c80fc1f4600a6a,916.12954,2025-11-29 23:49:09.864262,1000374,2.502235
daf3bd32-29a0-44d6-9bdb-b2787976fcfe,0xbdedb0ef81c34a9cb42aedbf0160b4c6,0xe92e0fed7bff4b888641292e22730172,871.854502,2025-11-29 23:49:09.864262,1000405,1.341866
88c62118-d756-4e21-8a55-0d4d84cb0988,0x82c63b8328f9442f85b46ed6e17145cd,0x2168eed658f14b1b930518f3c58085cb,243.893793,2025-11-29 23:49:09.864262,1000528,0.399834
19b27f1f-11fc-48d7-821c-3db0e841228e,0x44cbde481baa42abbad1d3132641c18b,0x557b558aa7d54ad69f5361119e448a61,264.714096,2025-11-30 00:49:09.864262,1000519,0.454106
c59a21b3-866b-401a-9e15-ac0505963820,0x88f359f9e77b447d8c3c38cad6e16349,0xfc4001e4e19e48d484102314f8b13d74,243.883872,2025-11-30 00:49:09.864262,1000514,0.52646
3ade5f5d-12b8-4fb1-a993-94379e33535f,0x966a549845844a0f9d430ef1b67d308e,0x03ec55c626b540b78cf54c686dea3233,967.662725,2025-11-30 00:49:09.864262,1000375,1.325473
5df0b94a-fe1f-43cb-bb51-dc970dea1786,0x5653b9637f554c0fa4419b1a26de696f,0x2af164b2e2884504a1811d771ccb7527,902.938361,2025-11-30 00:49:09.864262,1000372,2.28871
70806899-a1f9-420d-8a8c-a4bc9019faa9,0x9733906dcbe64954a9b25615e5fa2b8d,0x53dbe0b75ba943158eb7875ea98570eb,964.864497,2025-11-30 00:49:09.864262,1000397,1.777601
3432b00a-b679-487a-b573-df977b296fa7,0xd7106ccda0db4b99b02e690e94ac950e,0xb530c81149ff47fcb7615c4e17d165df,920.03056,2025-11-30 00:49:09.864262,1000388,0.936804
81f665b7-0832-48de-a990-8b05e3a9b881,0x52b45eb7f5e14977b77381b1434bd24e,0x4fb2048e7776443ebae369f04aaad892,952.220555,2025-11-30 01:49:09.864262,1000394,0.954394
232ae052-34a5-4379-b214-9cb54a3a57a9,0x557b558aa7d54ad69f5361119e448a61,0xd02fdc2b007148baa29ed7c28d3333d8,254.781614,2025-11-30 01:49:09.864262,1000520,0.429223
ed7878b1-d894-4c7d-9419-781e759c788f,0x5dee9c8b1d2a45969685889ebcff34a5,0xc8d739b721a14063a8857244d125ac3b,258.175189,2025-11-30 01:49:09.864262,1000538,0.614601
d3952cc2-7f78-4233-b5a5-9c99db2d99a3,0x720cbb8825b348ccad00c1b35943c335,0x11a0ac8c0c7f447ea4802ba5a450691f,956.167358,2025-11-30 01:49:09.864262,1000400,2.244958
27670372-1b78-42e6-80ee-37669b54b887,0xa70ff5176f964145ae2cbad9a929e54d,0x90d9ddc06d6541789de9bcfd8a0b76f2,931.606512,2025-11-30 01:49:09.864262,1000384,2.52189
ab37acce-bd50-403f-8433-d8126f0f0fc6,0x754cca230c58417882facc4d3bd65410,0x46c45c86801240b69d64e102788663b7,252.084843,2025-11-30 01:49:09.864262,1000550,0.460445
a4ef9d7c-4afb-41fb-ae7a-ee06dd17138a,0x90134f68af814382b0140fc8a9282339,0xb0fee3f38696476d8f774c5f0bb5d0c2,961.358939,2025-11-30 01:49:09.864262,1000367,1.257933
3aa75df9-002e-4d76-9a10-03a059b24560,0x25e1a18591dc4e14a7de020831bec3a3,0xba70678356d54419aa6d723ca4617096,258.586676,2025-11-30 02:49:09.864262,1000553,0.664259
88359d83-9001-47f2-a039-5fc628dd706f,0x90d9ddc06d6541789de9bcfd8a0b76f2,0xbaf8d5895f644481808ddce52a709a4d,899.726127,2025-11-30 02:49:09.864262,1000385,1.112385
ff00b3b6-8fb9-4640-a0bb-d3631fed4f60,0x2168eed658f14b1b930518f3c58085cb,0x78d78905531041bfb04cb88c26898a4e,234.886617,2025-11-30 02:49:09.864262,1000529,0.470712
e3189738-2971-41c3-9bda-6b1c8d30d677,0xc8d739b721a14063a8857244d125ac3b,0x07dd127b9eae4734833ab9b1d64fd698,245.817495,2025-11-30 03:49:09.864262,1000539,0.571107
d83fb616-9273-4fc2-b81c-fbff2aa99e6c,0x47792706dc22458a8e96fd471ce032c0,0x1ef84b28738342d481bd8a816c04c0a9,263.359695,2025-11-30 03:49:09.864262,1000518,0.739855
129ec66e-1992-408a-a647-d55bb909bba1,0x8af558e747b24c86befa3d588be2ab5b,0x9a6931dfa4bb44c7959f195c1c704613,245.98892,2025-11-30 03:49:09.864262,1000542,0.651235
804d9b0f-2c87-4bf6-90db-65d51c3131e3,0x20de9f1de73f44d3b5d6261676b26446,0xd16d8f49296a49aa951ac2dad98f858b,254.688447,2025-11-30 03:49:09.864262,1000532,0.286383
c2a69c86-fd89-4dee-b5ac-e791ec4a8a00,0x03ec55c626b540b78cf54c686dea3233,0x14827e03cd9d4ac2bb8f3669238f030d,944.105846,2025-11-30 03:49:09.864262,1000376,1.799726
763e8bed-e854-4bba-ad25-dd4eca5e0296,0xe535a9b466f4427dae383482e3a8de3d,0xf8d1d4d146fd4ca0862d87e7c4c74ee4,252.274857,2025-11-30 03:49:09.864262,1000534,0.483153
00b15d59-5f42-4b56-83b3-1469600ff8d9,0x4144c43546c34b07a7b2ae59e1db2b7f,0x8fda9f28edb949eebe305f2abc8e2a0e,957.424107,2025-11-30 04:49:09.864262,1000390,1.776525
134b9714-2e79-45b8-afae-af7f476441c5,0x90e6ca05e5714d80baf557e46a816ff6,0xc559be95e5184db1a4500ad265443622,229.387923,2025-11-30 04:49:09.864262,1000523,0.341425
